,Service Request (SR) Number,SR Description,Method Received,SR Status,Status Change Date,Created Date,Last Update Date,Close Date,SR Location,Street Number,Street Name,City,Zip Code,County,State Plane X Coordinate,State Plane Y Coordinate,Latitude Coordinate,Longitude Coordinate,(Latitude.Longitude),Council District,Map Page,Map Tile
563538,18-00015424,Coyote Complaints,Phone,Closed,05/28/2018 11:30:42 AM,01/17/2018 03:48:00 PM,05/28/2018 10:30:44 AM,05/28/2018 11:30:42 AM,"10901 GALLERIA CV, AUSTIN, TX 78759",10901.0,GALLERIA,AUSTIN,78759.0,TRAVIS,3108366.99814242,10123088.9999988,30.41230857,-97.75779857,"(30.41230857, -97.75779857)",10.0,464V,MH34
564253,18-00060569,Coyote Complaints,Phone,Closed,03/05/2018 10:44:43 AM,03/03/2018 07:41:02 AM,03/05/2018 10:44:43 AM,03/05/2018 10:44:43 AM,"11032 TANGLERIDGE CIR, AUSTIN, TX 78736",11032.0,TANGLERIDGE,AUSTIN,78736.0,TRAVIS,3047337.33011502,10054257.8119793,30.22683267,-97.95603127,"(30.22683267, -97.95603127)",,610W,WY19
564380,18-00101166,Coyote Complaints,Phone,Closed,04/10/2018 02:21:07 PM,04/08/2018 08:35:47 PM,04/10/2018 01:21:09 PM,04/10/2018 02:21:07 PM,"7630 WOOD HOLLOW DR, AUSTIN, TX 78731",7630.0,WOOD HOLLOW,AUSTIN,78731.0,TRAVIS,3111455.88,10104536.61,30.36111357,-97.74936904,"(30.36111357, -97.74936904)",10.0,525E,MJ30
564966,18-00100647,Coyote Complaints,Phone,Closed,04/09/2018 11:41:34 AM,04/08/2018 01:28:20 AM,04/09/2018 11:41:34 AM,04/09/2018 11:41:34 AM,"MESA DR & BURNEY DR, AUSTIN, TX 78731",,MESA DR & BURNEY DR,AUSTIN,78731.0,TRAVIS,3108090.24884166,10106773.9976083,30.36747835,-97.75987355,"(30.36747835, -97.75987355)",10.0,494Z,MH31
565531,18-00194056,Coyote Complaints,Phone,New,06/21/2018 07:59:01 AM,06/21/2018 07:59:01 AM,06/21/2018 07:59:01 AM,,"PARKVIEW CIR & GREYSTONE DR, AUSTIN, TX 78731",,PARKVIEW CIR & GREYSTONE DR,AUSTIN,78731.0,TRAVIS,3103484.25237923,10107242.9988607,30.3690597,-97.77444077,"(30.3690597, -97.77444077)",10.0,494X,MG31
565532,18-00194058,Coyote Complaints,Phone,New,06/21/2018 08:00:37 AM,06/21/2018 08:00:37 AM,06/21/2018 08:00:37 AM,,"7204 FOREST WOOD RD, AUSTIN, TX 78745",7204.0,FOREST WOOD,AUSTIN,78745.0,TRAVIS,3096528.00099516,10044206.0013384,30.19621671,-97.80104306,"(30.19621671, -97.80104306)",5.0,643Z,MF16
565605,18-00060963,Coyote Complaints,Phone,Closed,03/05/2018 11:11:55 AM,03/03/2018 03:07:58 PM,03/05/2018 11:11:55 AM,03/05/2018 11:11:55 AM,"12318 FURROW CV B, AUSTIN, TX 78753",12318.0,FURROW,AUSTIN,78753.0,TRAVIS,3139573.99747228,10117494.9980654,30.39490705,-97.65925256,"(30.39490705, -97.65925256)",7.0,497E,MN33
565698,18-00194442,Coyote Complaints,Phone,Closed,06/21/2018 01:42:35 PM,06/21/2018 11:45:23 AM,06/21/2018 12:42:37 PM,06/21/2018 01:42:35 PM,"4810 BROADHILL DR, AUSTIN, TX 78723",4810.0,BROADHILL,AUSTIN,78723.0,TRAVIS,3135633.24966436,10079133.0014962,30.28971684,-97.67465621,"(30.28971684, -97.67465621)",1.0,586H,MM24
566182,18-00085927,Coyote Complaints,Phone,New,03/26/2018 12:29:47 PM,03/26/2018 12:29:47 PM,03/26/2018 12:29:47 PM,,"3905 GREYSTONE DR, AUSTIN, TX 78731",3905.0,GREYSTONE,AUSTIN,78731.0,TRAVIS,3108623.74930031,10104546.9972388,30.36132267,-97.75834576,"(30.36132267, -97.75834576)",10.0,524H,MH30
566328,18-00096073,Coyote Complaints,Phone,Closed,04/09/2018 11:54:02 AM,04/03/2018 07:11:27 PM,04/09/2018 10:54:03 AM,04/09/2018 11:54:02 AM,"10905 RODERICK LAWSON LN, AUSTIN, TX 78754",10905.0,RODERICK LAWSON,AUSTIN,78754.0,TRAVIS,3153384.3785783,10099588.3741749,30.34476539,-97.61684827,"(30.34476539, -97.61684827)",1.0,528N,MQ29
566549,18-00122737,Coyote Complaints,Phone,Closed,05/02/2018 01:53:48 PM,04/27/2018 08:24:11 AM,05/02/2018 12:53:54 PM,05/02/2018 01:53:48 PM,"CAT HOLLOW DR & WEST RIM DR, AUSTIN, TX 78731",,CAT HOLLOW DR & WEST RIM DR,AUSTIN,78731.0,TRAVIS,3104877.49958085,10105424.9987189,30.36397406,-97.7701568,"(30.36397406, -97.7701568)",10.0,524C,MH30
566840,18-00143735,Coyote Complaints,Phone,Closed,06/02/2018 10:54:25 AM,05/14/2018 11:44:36 AM,06/02/2018 09:54:27 AM,06/02/2018 10:54:25 AM,"3607 RIPPLE CREEK DR, AUSTIN, TX 78746",3607.0,RIPPLE CREEK,AUSTIN,78746.0,TRAVIS,3092911.74236832,10071833.1302419,30.272386100000002,-97.81050362,"(30.2723861, -97.81050362)",,583U,MF22
567417,18-00059888,Coyote Complaints,Phone,Closed,03/05/2018 12:18:18 PM,03/02/2018 02:03:47 PM,03/05/2018 12:18:18 PM,03/05/2018 12:18:18 PM,"5006 WEST WIND TRL, AUSTIN, TX 78745",5006.0,WIND,AUSTIN,78745.0,TRAVIS,3095186.58040467,10055205.9418968,30.22653798,-97.80449652,"(30.22653798, -97.80449652)",5.0,643C,MF18
567620,18-00217782,Coyote Complaints,Phone,Closed,07/10/2018 12:21:45 PM,07/08/2018 01:46:25 PM,07/10/2018 11:21:48 AM,07/10/2018 12:21:45 PM,"14624 SWINLEY FOREST CV, AUSTIN, TX 78717",14624.0,SWINLEY FOREST,AUSTIN,78717.0,WILLIAMSON,3100555.36108188,10153349.6790249,30.49598663,-97.78037073,"(30.49598663, -97.78037073)",6.0,404K,MG41
567662,18-00218855,Coyote Complaints,Phone,Closed,07/10/2018 12:24:39 PM,07/09/2018 12:39:39 PM,07/10/2018 11:24:41 AM,07/10/2018 12:24:39 PM,"20000 CRANE CREEK LOOP, PFLUGERVILLE, TX 78660",20000.0,CRANE CREEK,PFLUGERVILLE,78660.0,TRAVIS,3164753.45903852,10147592.6478226,30.47594952,-97.57704696,"(30.47594952, -97.57704696)",,409W,MS40
567944,18-00220307,Coyote Complaints,Phone,New,07/10/2018 11:00:40 AM,07/10/2018 11:00:40 AM,07/10/2018 11:00:40 AM,,"1708 WALNUT AVE, AUSTIN, TX 78702",1708.0,WALNUT,AUSTIN,78702.0,TRAVIS,3123540.49708238,10075107.0000457,30.27943892,-97.71326035,"(30.27943892, -97.71326035)",1.0,585R,MK23
567958,18-00061527,Coyote Complaints,Phone,New,03/04/2018 12:10:20 PM,03/04/2018 12:10:20 PM,03/04/2018 12:10:21 PM,,"7206 LUNAR DR, AUSTIN, 78745",7206.0,LUNAR,AUSTIN,78745.0,TRAVIS,3101156.00322731,10041667.0012357,30.18894688,-97.78658182,"(30.18894688, -97.78658182)",2.0,674A,MG15
568257,18-00161615,Coyote Complaints,Phone,Closed,05/29/2018 10:15:46 AM,05/28/2018 06:11:26 PM,05/29/2018 10:15:46 AM,05/29/2018 10:15:46 AM,"9001 TARA LN, AUSTIN, TX 78737",9001.0,TARA,AUSTIN,78737.0,TRAVIS,3059692.75236801,10055312.0003947,30.22899864,-97.91684689,"(30.22899864, -97.91684689)",,611W,MA19
568354,18-00162183,Coyote Complaints,Phone,Closed,05/29/2018 11:13:05 AM,05/29/2018 09:42:00 AM,05/29/2018 11:13:05 AM,05/29/2018 11:13:05 AM,"4001 MYRICK DR, AUSTIN, TX 78731",4001.0,MYRICK,AUSTIN,78731.0,TRAVIS,3108766.74824898,10106563.9969891,30.36685804,-97.75774441,"(30.36685804, -97.75774441)",10.0,524D,MH30
568369,18-00162236,Coyote Complaints,Phone,Closed,05/29/2018 11:58:34 AM,05/29/2018 10:09:11 AM,05/29/2018 11:58:34 AM,05/29/2018 11:58:34 AM,"3613 PINNACLE RD, AUSTIN, TX 78746",3613.0,PINNACLE,AUSTIN,78746.0,TRAVIS,3092550.75116054,10071866.0001091,30.27249896,-97.81164452,"(30.27249896, -97.81164452)",8.0,583U,MF22
568860,18-00252738,Coyote Complaints,Phone,Closed,08/03/2018 11:01:00 AM,08/03/2018 10:30:17 AM,08/03/2018 11:01:00 AM,08/03/2018 11:01:00 AM,"VISTA LN & FOREST TRL, AUSTIN, TX 78703",,VISTA LN & FOREST TRL,AUSTIN,78703.0,TRAVIS,3106621.49951988,10078778.0017072,30.29061439,-97.76657777,"(30.29061439, -97.76657777)",10.0,584G,MH24
568899,18-00252950,Coyote Complaints,Phone,Closed,08/03/2018 04:11:38 PM,08/03/2018 12:16:27 PM,08/03/2018 03:11:40 PM,08/03/2018 04:11:38 PM,"6308 SHADOW MOUNTAIN DR, AUSTIN, TX 78731",6308.0,SHADOW MOUNTAIN,AUSTIN,78731.0,TRAVIS,3107219.49677314,10100347.9991651,30.34986947,-97.76310466,"(30.34986947, -97.76310466)",10.0,524L,MH29
568960,18-00253175,Coyote Complaints,Phone,Closed,08/03/2018 04:24:01 PM,08/03/2018 02:41:32 PM,08/03/2018 04:24:00 PM,08/03/2018 04:24:01 PM,"6802 ARROWPOINT CV, AUSTIN, TX 78759",6802.0,ARROWPOINT,AUSTIN,78759.0,TRAVIS,3105364.49701852,10125098.9973598,30.41802458,-97.76717409,"(30.41802458, -97.76717409)",10.0,464Q,MH35
569402,18-00271508,Coyote Complaints,Phone,Closed,08/22/2018 12:09:26 PM,08/18/2018 10:08:45 AM,08/22/2018 11:09:28 AM,08/22/2018 12:09:26 PM,"HIGHLAND VIEW DR & HIGHLANDALE DR, AUSTIN, TX 78731",,HIGHLAND VIEW DR & HIGHLANDALE DR,AUSTIN,78731.0,TRAVIS,3107348.24812911,10098971.9996808,30.34607885,-97.76279738,"(30.34607885, -97.76279738)",10.0,524Q,MH29
569403,18-00271834,Coyote Complaints,Phone,Closed,08/22/2018 12:18:41 PM,08/18/2018 02:37:16 PM,08/22/2018 11:18:44 AM,08/22/2018 12:18:41 PM,"10700 FLORAL PARK DR, AUSTIN, TX 78759",10700.0,FLORAL PARK,AUSTIN,78759.0,TRAVIS,3109608.04000001,10121475.79,30.40779501,-97.7539812,"(30.40779501, -97.7539812)",10.0,464Z,MH34
570020,17-00257549,Coyote Complaints,Phone,Closed,05/15/2018 01:26:06 PM,09/01/2017 01:01:32 PM,05/15/2018 12:26:07 PM,05/15/2018 01:26:06 PM,"1301 ANISE DR, AUSTIN, TX 78741",1301.0,ANISE,AUSTIN,78741.0,TRAVIS,3130784.97152212,10055388.535718,30.22476541,-97.69179931,"(30.22476541, -97.69179931)",3.0,646B,ML18
570047,18-00095276,Coyote Complaints,Phone,Closed,05/15/2018 12:34:49 PM,04/03/2018 10:30:36 AM,05/15/2018 11:34:50 AM,05/15/2018 12:34:49 PM,"302 LOGANBERRY CT, AUSTIN, TX 78745",302.0,LOGANBERRY,AUSTIN,78745.0,TRAVIS,3101518.5029898,10040225.0018211,30.18496022,-97.78553931,"(30.18496022, -97.78553931)",2.0,674E,MG15
570283,18-00142576,Coyote Complaints,Phone,Closed,05/15/2018 09:48:46 AM,05/13/2018 08:25:13 AM,05/15/2018 08:48:47 AM,05/15/2018 09:48:46 AM,"3201 FOXFIRE DR, AUSTIN, TX 78746",3201.0,FOXFIRE,AUSTIN,78746.0,TRAVIS,3094481.00156951,10068574.002422,30.2633292,-97.80576836,"(30.2633292, -97.80576836)",8.0,583Y,MF22
571624,18-00195981,Coyote Complaints,Phone,New,06/22/2018 12:11:47 PM,06/22/2018 12:11:47 PM,06/22/2018 12:11:47 PM,,"5902 HIGHLAND HILLS TER, AUSTIN, TX 78731",5902.0,HIGHLAND HILLS,AUSTIN,78731.0,TRAVIS,3108132.24733181,10098082.9972655,30.34358526,-97.76037777,"(30.34358526, -97.76037777)",10.0,524V,MH28
572068,18-00102605,Coyote Complaints,Phone,Closed,04/10/2018 01:44:52 PM,04/10/2018 08:48:11 AM,04/10/2018 12:44:54 PM,04/10/2018 01:44:52 PM,"12311 DANNY DR, AUSTIN, TX 78759",12311.0,DANNY,AUSTIN,78759.0,TRAVIS,3122934.49847457,10125129.9995897,30.41698335,-97.71144484,"(30.41698335, -97.71144484)",7.0,465R,MK35
572292,18-00197127,Coyote Complaints,Phone,Closed,06/26/2018 12:20:52 PM,06/23/2018 10:52:59 AM,06/26/2018 11:20:54 AM,06/26/2018 12:20:52 PM,"7920 HART LN 704, AUSTIN, TX 78731",7920.0,HART,AUSTIN,78731.0,TRAVIS,3111141.91966054,10105498.9025409,30.36377882,-97.75029341,"(30.36377882, -97.75029341)",10.0,524D,MH30
573161,18-00219391,Coyote Complaints,Phone,New,07/09/2018 05:05:24 PM,07/09/2018 05:05:24 PM,07/11/2018 12:00:05 AM,,"2529 WINCHELL LN, AUSTIN, TX 78725",2529.0,WINCHELL,AUSTIN,78725.0,TRAVIS,3137022.39742777,10068794.7605078,30.26120768,-97.67103998,"(30.26120768, -97.67103998)",3.0,616D,MM21
573209,18-00220913,Coyote Complaints,Phone,Closed,07/11/2018 12:21:38 PM,07/10/2018 04:29:36 PM,07/11/2018 11:21:40 AM,07/11/2018 12:21:38 PM,"10819 CROWN COLONY DR, AUSTIN, TX 78747",10819.0,CROWN COLONY,AUSTIN,78747.0,TRAVIS,3099177.75051445,10024237.0026319,30.1411588,-97.79410065,"(30.1411588, -97.79410065)",5.0,703M,MF11
573427,18-00125335,Coyote Complaints,Phone,Closed,04/30/2018 10:17:17 AM,04/29/2018 08:54:48 PM,04/30/2018 10:17:17 AM,04/30/2018 10:17:17 AM,"FAR WEST BLVD & MESA DR, AUSTIN, TX 78731",,FAR WEST BLVD & MESA DR,AUSTIN,78731.0,TRAVIS,3106026.2491171,10103876.9973512,30.35964597,-97.76662854,"(30.35964597, -97.76662854)",10.0,524G,MH30
574132,18-00102696,Coyote Complaints,Phone,Closed,04/11/2018 10:40:48 AM,04/10/2018 09:46:45 AM,04/11/2018 09:40:50 AM,04/11/2018 10:40:48 AM,"321 BRIDGEFORD DR, AUSTIN, TX 78745",321.0,BRIDGEFORD,AUSTIN,78745.0,TRAVIS,3101868.73754661,10040004.0032411,30.18433067,-97.78444715,"(30.18433067, -97.78444715)",2.0,674E,MG15
574236,18-00103857,Coyote Complaints,Phone,New,04/11/2018 08:00:58 AM,04/11/2018 08:00:58 AM,04/11/2018 08:00:59 AM,,"302 LOGANBERRY CT, AUSTIN, TX 78745",302.0,LOGANBERRY,AUSTIN,78745.0,TRAVIS,3101518.5029898,10040225.0018211,30.18496022,-97.78553931,"(30.18496022, -97.78553931)",2.0,674E,MG15
574254,18-00103930,Coyote Complaints,Phone,Closed,04/11/2018 12:51:01 PM,04/11/2018 08:56:29 AM,04/11/2018 12:51:01 PM,04/11/2018 12:51:01 PM,"319 BRIDGEFORD DR, AUSTIN, TX 78745",319.0,BRIDGEFORD,AUSTIN,78745.0,TRAVIS,3101883.32336544,10039958.8652852,30.18420567,-97.78440427,"(30.18420567, -97.78440427)",2.0,674E,MG15
574514,18-00061386,Coyote Complaints,Phone,Closed,03/05/2018 11:44:43 AM,03/04/2018 08:17:26 AM,03/05/2018 10:44:44 AM,03/05/2018 11:44:43 AM,"5302 DARLINGTON CV, AUSTIN, TX 78723",5302.0,DARLINGTON,AUSTIN,78723.0,TRAVIS,3133435.74815391,10082286.002774,30.29852806,-97.6813786,"(30.29852806, -97.6813786)",1.0,556Y,MM25
575019,18-00164575,Coyote Complaints,Phone,Closed,05/31/2018 10:24:54 AM,05/30/2018 06:12:30 PM,05/31/2018 10:24:54 AM,05/31/2018 10:24:54 AM,"3919 GREYSTONE DR, AUSTIN, TX 78731",3919.0,GREYSTONE,AUSTIN,78731.0,TRAVIS,3108105.99910452,10104808.9979138,30.36207582,-97.75996775,"(30.36207582, -97.75996775)",10.0,524D,MH30
577003,18-00277297,Coyote Complaints,Phone,Closed,08/23/2018 10:36:28 AM,08/23/2018 03:20:21 AM,08/23/2018 09:36:30 AM,08/23/2018 10:36:28 AM,"DANWOOD DR & BARRINGTON WAY, AUSTIN, TX 78759",,DANWOOD DR & BARRINGTON WAY,AUSTIN,78759.0,TRAVIS,3103357.0018783,10129372.9989036,30.42990047,-97.77322933,"(30.42990047, -97.77322933)",10.0,464F,MG36
577583,18-00203516,Coyote Complaints,Phone,Closed,07/05/2018 12:49:32 PM,06/28/2018 08:27:18 AM,07/05/2018 11:49:34 AM,07/05/2018 12:49:32 PM,"5905 HIGHLAND PASS, AUSTIN, TX 78731",5905.0,HIGHLAND,AUSTIN,78731.0,TRAVIS,3107863.99785242,10098371.9992917,30.34439675,-97.76120675,"(30.34439675, -97.76120675)",10.0,524Q,MH29
577944,18-00253633,Coyote Complaints,Phone,Closed,08/06/2018 11:18:29 AM,08/03/2018 06:41:10 PM,08/06/2018 10:18:31 AM,08/06/2018 11:18:29 AM,"5811 MESA DR, AUSTIN, TX 78731",5811.0,MESA,AUSTIN,78731.0,TRAVIS,3104650.28758984,10097961.6380879,30.34347261,-97.77142202,"(30.34347261, -97.77142202)",10.0,524T,MG28
578433,18-00147303,Coyote Complaints,Phone,New,05/16/2018 09:04:19 PM,05/16/2018 09:04:19 PM,05/18/2018 12:00:05 AM,,"6904 GENEVA DR, AUSTIN, TX 78723",6904.0,GENEVA,AUSTIN,78723.0,TRAVIS,3136364.25,10089241.0,30.31745375,-97.67157455,"(30.31745375, -97.67157455)",1.0,556M,MM26
578829,17-00148829,Coyote Complaints,Phone,Closed,06/03/2018 08:08:22 AM,06/02/2017 12:30:52 PM,06/03/2018 07:08:23 AM,06/03/2018 08:08:22 AM,"N FM 620 RD & RIDGELINE BLVD, AUSTIN, TX 78613",,N FM 620 RD & RIDGELINE BLVD,AUSTIN,78750.0,WILLIAMSON,3092128.57309455,10141788.449353,30.46473486,-97.80795351,"(30.46473486, -97.80795351)",6.0,433G,MF39
579400,18-00169444,Coyote Complaints,Phone,Closed,06/05/2018 11:15:31 AM,06/03/2018 09:47:12 AM,06/05/2018 10:15:33 AM,06/05/2018 11:15:31 AM,"3204 SANTA FE DR, AUSTIN, TX 78741",3204.0,SANTA FE,AUSTIN,78741.0,TRAVIS,3116470.75,10053365.0,30.22012955,-97.73725879,"(30.22012955, -97.73725879)",3.0,645F,MJ18
579414,18-00169511,Coyote Complaints,Phone,Closed,06/04/2018 11:33:01 AM,06/03/2018 11:12:40 AM,06/04/2018 10:34:46 AM,06/04/2018 11:33:01 AM,"6005 BULL CREEK RD, AUSTIN, TX 78757",6005.0,BULL CREEK,AUSTIN,78757.0,TRAVIS,3113341.38981372,10095980.4280564,30.33747328,-97.74402366,"(30.33747328, -97.74402366)",7.0,525W,MJ28
579823,18-00253813,Coyote Complaints,Phone,Closed,08/06/2018 11:18:35 AM,08/03/2018 10:13:24 PM,08/06/2018 10:18:37 AM,08/06/2018 11:18:35 AM,"TANDEM BLVD & W WELLS BRANCH PKWY, AUSTIN, TX 78728",,TANDEM BLVD & W WELLS BRANCH PKWY,AUSTIN,78728.0,TRAVIS,3128820.93733726,10134182.2076212,30.44148358,-97.69209323,"(30.44148358, -97.69209323)",,436X,ML37
579832,18-00254220,Coyote Complaints,Phone,Closed,08/06/2018 09:57:23 AM,08/04/2018 12:18:50 PM,08/06/2018 09:57:23 AM,08/06/2018 09:57:23 AM,"1002 ALDEN DR, AUSTIN, TX 78758",1002.0,ALDEN,AUSTIN,78758.0,TRAVIS,3124843.2480748,10103355.9973709,30.35700627,-97.70702166,"(30.35700627, -97.70702166)",4.0,526E,ML30
579845,18-00255087,Coyote Complaints,Phone,Closed,08/06/2018 11:06:24 AM,08/05/2018 01:19:12 PM,08/06/2018 10:06:25 AM,08/06/2018 11:06:24 AM,"11050 FOUR POINTS DR, AUSTIN, TX 78726",11050.0,FOUR POINTS,AUSTIN,78726.0,TRAVIS,3080539.45968955,10118380.3353722,30.40110585,-97.84639059,"(30.40110585, -97.84639059)",6.0,492C,MD33
579857,18-00255496,Coyote Complaints,Phone,Closed,08/06/2018 10:36:41 AM,08/05/2018 11:40:22 PM,08/06/2018 10:36:41 AM,08/06/2018 10:36:41 AM,"BUNTING DR & DANWOOD DR, AUSTIN, TX 78759",,BUNTING DR & DANWOOD DR,AUSTIN,78759.0,TRAVIS,3107351.99819954,10125893.9977905,30.42008373,-97.76081193,"(30.42008373, -97.76081193)",10.0,464Q,MH35
580531,18-00167788,Coyote Complaints,Phone,Closed,06/04/2018 09:27:07 AM,06/01/2018 03:43:44 PM,06/04/2018 09:27:07 AM,06/04/2018 09:27:07 AM,"2203 LANGFORD CV, AUSTIN, TX 78723",2203.0,LANGFORD,AUSTIN,78723.0,TRAVIS,3132001.74795289,10086150.0003427,30.30924339,-97.68562979,"(30.30924339, -97.68562979)",1.0,556Q,MM26
580786,18-00170528,Coyote Complaints,Phone,Closed,06/12/2018 11:56:35 AM,06/04/2018 10:15:50 AM,06/12/2018 10:56:37 AM,06/12/2018 11:56:35 AM,"6904 GENEVA DR, AUSTIN, TX 78723",6904.0,GENEVA,AUSTIN,78723.0,TRAVIS,3136364.25,10089241.0,30.31745375,-97.67157455,"(30.31745375, -97.67157455)",1.0,556M,MM26
581355,18-00201746,Coyote Complaints,Phone,New,06/27/2018 02:21:52 AM,06/27/2018 02:21:52 AM,06/27/2018 02:21:52 AM,,"10050 GREAT HILLS TRL, AUSTIN, TX 78759",10050.0,GREAT HILLS,AUSTIN,78759.0,TRAVIS,3113412.97845672,10116329.8089488,30.39340629,-97.74229444,"(30.39340629, -97.74229444)",7.0,495E,MJ33
581701,18-00278690,Coyote Complaints,Phone,Closed,08/24/2018 02:11:10 PM,08/24/2018 05:33:39 AM,08/24/2018 02:11:10 PM,08/24/2018 02:11:10 PM,"1730 E OLTORF ST, AUSTIN, TX 78741",1730.0,OLTORF,AUSTIN,78741.0,TRAVIS,3116318.75,10058015.0,30.23292137,-97.73739637,"(30.23292137, -97.73739637)",9.0,615T,MJ19
582624,18-00257134,Coyote Complaints,Phone,Closed,08/07/2018 11:00:37 AM,08/07/2018 08:46:04 AM,08/07/2018 11:00:37 AM,08/07/2018 11:00:37 AM,"BERKMAN DR & NORTHRIDGE DR, AUSTIN, TX 78723",,BERKMAN DR & NORTHRIDGE DR,AUSTIN,78723.0,TRAVIS,3129391.49906147,10087035.0028023,30.31184665,-97.69383284,"(30.31184665, -97.69383284)",4.0,556P,ML26
582649,18-00257295,Coyote Complaints,Phone,Closed,08/07/2018 12:34:14 PM,08/07/2018 10:07:19 AM,08/07/2018 12:34:14 PM,08/07/2018 12:34:14 PM,"MISSION OAKS BLVD & REPUBLIC OF TEXAS BLVD, AUSTIN, TX 78735",,MISSION OAKS BLVD & REPUBLIC OF TEXAS BLVD,AUSTIN,78735.0,TRAVIS,3085221.75256014,10061320.0015446,30.24396378,-97.83560558,"(30.24396378, -97.83560558)",8.0,612R,MD20
582807,18-00022621,Coyote Complaints,Phone,Closed,06/06/2018 11:21:18 AM,01/24/2018 04:01:22 PM,06/06/2018 10:21:20 AM,06/06/2018 11:21:18 AM,"12311 DANNY DR, AUSTIN, TX 78759",12311.0,DANNY,AUSTIN,78759.0,TRAVIS,3122934.49847457,10125129.9995897,30.41698335,-97.71144484,"(30.41698335, -97.71144484)",7.0,465R,MK35
583032,18-00173763,Coyote Complaints,Phone,New,06/06/2018 08:30:42 AM,06/06/2018 08:30:42 AM,06/06/2018 08:30:42 AM,,"12311 DANNY DR, AUSTIN, TX 78759",12311.0,DANNY,AUSTIN,78759.0,TRAVIS,3122934.49847457,10125129.9995897,30.41698335,-97.71144484,"(30.41698335, -97.71144484)",7.0,465R,MK35
583625,18-00201787,Coyote Complaints,Phone,Closed,06/27/2018 10:11:13 AM,06/27/2018 06:59:03 AM,06/27/2018 10:11:13 AM,06/27/2018 10:11:13 AM,"PARKFIELD DR & SWEARINGEN DR, AUSTIN, TX 78758",,PARKFIELD DR & SWEARINGEN DR,AUSTIN,78758.0,TRAVIS,3127926.24798854,10115530.9977303,30.39027283,-97.69633452,"(30.39027283, -97.69633452)",7.0,496K,ML32
583908,18-00227231,Coyote Complaints,Phone,Closed,07/16/2018 11:26:27 AM,07/15/2018 12:25:17 PM,07/16/2018 11:26:27 AM,07/16/2018 11:26:27 AM,"2800 WEBBERVILLE RD, AUSTIN, TX 78702",2800.0,WEBBERVILLE,AUSTIN,78702.0,TRAVIS,3124677.74736086,10070106.0025791,30.26561836,-97.71003209,"(30.26561836, -97.71003209)",1.0,585Z,MK22
584953,18-00258451,Coyote Complaints,Phone,Closed,08/08/2018 10:48:06 AM,08/08/2018 03:31:03 AM,08/08/2018 09:48:11 AM,08/08/2018 10:48:06 AM,"1831 E WELLS BRANCH PKWY, PFLUGERVILLE, TX 78660",1831.0,WELLS BRANCH,PFLUGERVILLE,78660.0,TRAVIS,3151121.43025593,10127804.8254811,30.42247823,-97.62183995,"(30.42247823, -97.62183995)",,468J,MQ35
585078,18-00279413,Coyote Complaints,Phone,New,08/24/2018 01:47:50 PM,08/24/2018 01:47:50 PM,08/26/2018 12:00:05 AM,,"11801 TANGLEBRIAR TRL, AUSTIN, TX 78750",11801.0,TANGLEBRIAR,AUSTIN,78750.0,WILLIAMSON,3088304.31139828,10138925.0888152,30.45710186,-97.82029441,"(30.45710186, -97.82029441)",6.0,433K,ME38
585240,18-00225769,Coyote Complaints,Phone,Closed,07/16/2018 12:08:08 PM,07/13/2018 06:14:58 PM,07/16/2018 11:08:10 AM,07/16/2018 12:08:08 PM,"1719 FAWN DR, AUSTIN, TX 78741",1719.0,FAWN,AUSTIN,78741.0,TRAVIS,3116944.49809414,10059189.0003121,30.23610834,-97.73532866,"(30.23610834, -97.73532866)",9.0,615T,MJ19
585854,18-00203579,Coyote Complaints,Phone,Closed,06/28/2018 10:59:58 AM,06/28/2018 09:13:32 AM,06/28/2018 10:59:58 AM,06/28/2018 10:59:58 AM,"8000 CHALK KNOLL DR, AUSTIN, TX 78735",8000.0,CHALK KNOLL,AUSTIN,78735.0,TRAVIS,3077155.75045568,10075334.0016116,30.282982399999998,-97.86015666,"(30.2829824, -97.86015666)",,582K,MC23
586091,18-00264579,Coyote Complaints,Phone,New,08/13/2018 08:28:33 AM,08/13/2018 08:28:33 AM,08/13/2018 08:28:33 AM,,"1621 SUNNY VALE ST, AUSTIN, TX 78741",1621.0,SUNNY VALE,AUSTIN,78741.0,TRAVIS,3118094.49796414,10061507.0030797,30.24240625,-97.73151639,"(30.24240625, -97.73151639)",9.0,615P,MJ20
587151,18-00231101,Coyote Complaints,Phone,New,07/18/2018 10:10:36 AM,07/18/2018 10:10:36 AM,07/18/2018 10:10:36 AM,,"VEGA AVE & SOUTHWEST PKWY, AUSTIN, TX 78735",,VEGA AVE & SOUTHWEST PKWY,AUSTIN,78735.0,TRAVIS,3079691.21102449,10063245.402948,30.24959674,-97.8529798,"(30.24959674, -97.8529798)",8.0,612L,MD20
587666,18-00261593,Coyote Complaints,Phone,Closed,08/10/2018 10:49:16 AM,08/10/2018 09:41:04 AM,08/10/2018 10:49:16 AM,08/10/2018 10:49:16 AM,"PRINCE ANDREW LN & PRINCE CHARLES DR, AUSTIN, TX 78730",,PRINCE ANDREW LN & PRINCE CHARLES DR,AUSTIN,78730.0,TRAVIS,3082495.34106917,10103491.9577225,30.36005858,-97.84124593,"(30.36005858, -97.84124593)",,522H,MD30
